Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Election Day_ballots,Election Day_votes,Election Day_under_votes,Election Day_over_votes,Mail-in_ballots,Mail-in_votes,Mail-in_under_votes,Mail-in_over_votes,Provisional_ballots,Provisional_votes,Provisional_under_votes,Provisional_over_votes
Ambler 1,,0,0,1,1,1564,0.84,1,1,PRESIDENTIAL ELECTORS,,1,1,KAMALA D HARRIS,C,1,DEM,1310,916,3,1,919,624,3,0,384,289,0,1,7,3,0,0
Ambler 1,,0,0,1,1,1564,0.84,1,1,PRESIDENTIAL ELECTORS,,1,2,DONALD J TRUMP,C,2,REP,1310,379,3,1,919,285,3,0,384,90,0,1,7,4,0,0
Ambler 1,,0,0,1,1,1564,0.84,1,1,PRESIDENTIAL ELECTORS,,1,3,CHASE OLIVER,C,3,LIB,1310,6,3,1,919,4,3,0,384,2,0,1,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,1,1,PRESIDENTIAL ELECTORS,,1,4,JILL STEIN ,C,4,GRE,1310,3,3,1,919,2,3,0,384,1,0,1,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,2,2,UNITED STATES SENATOR,,1,5,ROBERT P CASEY JR,C,30,DEM,1310,903,9,0,919,615,4,0,384,285,5,0,7,3,0,0
Ambler 1,,0,0,1,1,1564,0.84,2,2,UNITED STATES SENATOR,,1,6,DAVE MCCORMICK,C,31,REP,1310,371,9,0,919,282,4,0,384,85,5,0,7,4,0,0
Ambler 1,,0,0,1,1,1564,0.84,2,2,UNITED STATES SENATOR,,1,7,JOHN C THOMAS,C,32,LIB,1310,15,9,0,919,12,4,0,384,3,5,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,2,2,UNITED STATES SENATOR,,1,8,LEILA HAZOU,C,33,GRE,1310,9,9,0,919,5,4,0,384,4,5,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,2,2,UNITED STATES SENATOR,,1,9,MARTY SELKER,C,34,CON,1310,2,9,0,919,0,4,0,384,2,5,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,1302,826,18,0,919,568,10,0,376,255,8,0,7,3,0,0
Ambler 1,,0,0,1,1,1564,0.84,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,1302,421,18,0,919,314,10,0,376,104,8,0,7,3,0,0
Ambler 1,,0,0,1,1,1564,0.84,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,1302,13,18,0,919,9,10,0,376,3,8,0,7,1,0,0
Ambler 1,,0,0,1,1,1564,0.84,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,1302,15,18,0,919,13,10,0,376,2,8,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,1302,4,18,0,919,2,10,0,376,2,8,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,1302,4,18,0,919,2,10,0,376,2,8,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,1302,830,29,0,919,569,20,0,376,258,9,0,7,3,0,0
Ambler 1,,0,0,1,1,1564,0.84,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,1302,406,29,0,919,304,20,0,376,98,9,0,7,4,0,0
Ambler 1,,0,0,1,1,1564,0.84,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,1302,28,29,0,919,18,20,0,376,10,9,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,1302,1,29,0,919,1,20,0,376,0,9,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,4,4,AUDITOR GENERAL,,1,20,BOB GOODRICH,C,47,CON,1302,7,29,0,919,6,20,0,376,1,9,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,5,5,STATE TREASURER,,1,21,ERIN MCCLELLAND,C,49,DEM,1302,819,26,0,919,563,17,0,376,253,9,0,7,3,0,0
Ambler 1,,0,0,1,1,1564,0.84,5,5,STATE TREASURER,,1,22,STACY GARRITY,C,50,REP,1302,416,26,0,919,309,17,0,376,103,9,0,7,4,0,0
Ambler 1,,0,0,1,1,1564,0.84,5,5,STATE TREASURER,,1,23,NICKOLAS CIESIELSKI,C,51,LIB,1302,19,26,0,919,14,17,0,376,5,9,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,5,5,STATE TREASURER,,1,24,TROY BOWMAN,C,52,CON,1302,9,26,0,919,6,17,0,376,3,9,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,5,5,STATE TREASURER,,1,25,CHRIS FOSTER,C,53,FOR,1302,12,26,0,919,9,17,0,376,3,9,0,7,0,0,0
Ambler 1,,0,0,1,1,1564,0.84,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,28,MADELEINE DEAN,C,58,DEM,1310,905,42,0,919,607,36,0,384,295,6,0,7,3,0,0
Ambler 1,,0,0,1,1,1564,0.84,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,29,DAVID WINKLER,C,59,REP,1310,361,42,0,919,274,36,0,384,83,6,0,7,4,0,0
Ambler 1,,0,0,1,1,1564,0.84,21,21,REPRESENTATIVE IN THE GENERAL ASSEMBLY-151ST LEGISLATIVE DISTRICT,,1,53,MELISSA CERRATO,C,97,DEM,1302,892,50,0,919,606,42,0,376,283,8,0,7,3,0,0
Ambler 1,,0,0,1,1,1564,0.84,21,21,REPRESENTATIVE IN THE GENERAL ASSEMBLY-151ST LEGISLATIVE DISTRICT,,1,54,ALLEN ARTHUR ANDERSON,C,98,REP,1302,358,50,0,919,270,42,0,376,84,8,0,7,4,0,0
Ambler 2,,0,0,2,2,1635,0.82,1,1,PRESIDENTIAL ELECTORS,,1,1,KAMALA D HARRIS,C,1,DEM,1348,944,1,0,977,640,1,0,359,295,0,0,12,9,0,0
Ambler 2,,0,0,2,2,1635,0.82,1,1,PRESIDENTIAL ELECTORS,,1,2,DONALD J TRUMP,C,2,REP,1348,384,1,0,977,320,1,0,359,61,0,0,12,3,0,0
Ambler 2,,0,0,2,2,1635,0.82,1,1,PRESIDENTIAL ELECTORS,,1,3,CHASE OLIVER,C,3,LIB,1348,7,1,0,977,7,1,0,359,0,0,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,1,1,PRESIDENTIAL ELECTORS,,1,4,JILL STEIN ,C,4,GRE,1348,7,1,0,977,4,1,0,359,3,0,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,2,2,UNITED STATES SENATOR,,1,5,ROBERT P CASEY JR,C,30,DEM,1348,930,12,0,977,634,8,0,359,287,4,0,12,9,0,0
Ambler 2,,0,0,2,2,1635,0.82,2,2,UNITED STATES SENATOR,,1,6,DAVE MCCORMICK,C,31,REP,1348,370,12,0,977,305,8,0,359,62,4,0,12,3,0,0
Ambler 2,,0,0,2,2,1635,0.82,2,2,UNITED STATES SENATOR,,1,7,JOHN C THOMAS,C,32,LIB,1348,18,12,0,977,15,8,0,359,3,4,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,2,2,UNITED STATES SENATOR,,1,8,LEILA HAZOU,C,33,GRE,1348,15,12,0,977,12,8,0,359,3,4,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,2,2,UNITED STATES SENATOR,,1,9,MARTY SELKER,C,34,CON,1348,3,12,0,977,3,8,0,359,0,4,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,1342,888,24,0,977,605,17,0,353,274,7,0,12,9,0,0
Ambler 2,,0,0,2,2,1635,0.82,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,1342,391,24,0,977,326,17,0,353,62,7,0,12,3,0,0
Ambler 2,,0,0,2,2,1635,0.82,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,1342,19,24,0,977,15,17,0,353,4,7,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,1342,13,24,0,977,8,17,0,353,5,7,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,1342,2,24,0,977,2,17,0,353,0,7,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,1342,5,24,0,977,4,17,0,353,1,7,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,1342,897,29,0,977,610,22,0,353,279,7,0,12,8,0,0
Ambler 2,,0,0,2,2,1635,0.82,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,1342,375,29,0,977,310,22,0,353,62,7,0,12,3,0,0
Ambler 2,,0,0,2,2,1635,0.82,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,1342,32,29,0,977,28,22,0,353,4,7,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,1342,2,29,0,977,1,22,0,353,0,7,0,12,1,0,0
Ambler 2,,0,0,2,2,1635,0.82,4,4,AUDITOR GENERAL,,1,20,BOB GOODRICH,C,47,CON,1342,6,29,0,977,6,22,0,353,0,7,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,5,5,STATE TREASURER,,1,21,ERIN MCCLELLAND,C,49,DEM,1342,892,24,0,977,607,18,0,353,276,6,0,12,9,0,0
Ambler 2,,0,0,2,2,1635,0.82,5,5,STATE TREASURER,,1,22,STACY GARRITY,C,50,REP,1342,395,24,0,977,328,18,0,353,64,6,0,12,3,0,0
Ambler 2,,0,0,2,2,1635,0.82,5,5,STATE TREASURER,,1,23,NICKOLAS CIESIELSKI,C,51,LIB,1342,23,24,0,977,18,18,0,353,5,6,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,5,5,STATE TREASURER,,1,24,TROY BOWMAN,C,52,CON,1342,3,24,0,977,2,18,0,353,1,6,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,5,5,STATE TREASURER,,1,25,CHRIS FOSTER,C,53,FOR,1342,5,24,0,977,4,18,0,353,1,6,0,12,0,0,0
Ambler 2,,0,0,2,2,1635,0.82,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,28,MADELEINE DEAN,C,58,DEM,1348,951,35,0,977,649,30,0,359,293,4,0,12,9,1,0
Ambler 2,,0,0,2,2,1635,0.82,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,29,DAVID WINKLER,C,59,REP,1348,361,35,0,977,297,30,0,359,62,4,0,12,2,1,0
Ambler 2,,0,0,2,2,1635,0.82,21,21,REPRESENTATIVE IN THE GENERAL ASSEMBLY-151ST LEGISLATIVE DISTRICT,,1,53,MELISSA CERRATO,C,97,DEM,1342,947,39,0,977,649,31,0,353,289,7,0,12,9,1,0
Ambler 2,,0,0,2,2,1635,0.82,21,21,REPRESENTATIVE IN THE GENERAL ASSEMBLY-151ST LEGISLATIVE DISTRICT,,1,54,ALLEN ARTHUR ANDERSON,C,98,REP,1342,354,39,0,977,295,31,0,353,57,7,0,12,2,1,0
Ambler 3,,0,0,3,3,1421,0.82,1,1,PRESIDENTIAL ELECTORS,,1,1,KAMALA D HARRIS,C,1,DEM,1165,805,0,0,869,574,0,0,290,228,0,0,6,3,0,0
Ambler 3,,0,0,3,3,1421,0.82,1,1,PRESIDENTIAL ELECTORS,,1,2,DONALD J TRUMP,C,2,REP,1165,347,0,0,869,288,0,0,290,56,0,0,6,3,0,0
Ambler 3,,0,0,3,3,1421,0.82,1,1,PRESIDENTIAL ELECTORS,,1,3,CHASE OLIVER,C,3,LIB,1165,6,0,0,869,4,0,0,290,2,0,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,1,1,PRESIDENTIAL ELECTORS,,1,4,JILL STEIN ,C,4,GRE,1165,5,0,0,869,2,0,0,290,3,0,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,2,2,UNITED STATES SENATOR,,1,5,ROBERT P CASEY JR,C,30,DEM,1165,794,15,0,869,571,8,0,290,220,7,0,6,3,0,0
Ambler 3,,0,0,3,3,1421,0.82,2,2,UNITED STATES SENATOR,,1,6,DAVE MCCORMICK,C,31,REP,1165,322,15,0,869,267,8,0,290,53,7,0,6,2,0,0
Ambler 3,,0,0,3,3,1421,0.82,2,2,UNITED STATES SENATOR,,1,7,JOHN C THOMAS,C,32,LIB,1165,17,15,0,869,14,8,0,290,3,7,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,2,2,UNITED STATES SENATOR,,1,8,LEILA HAZOU,C,33,GRE,1165,15,15,0,869,8,8,0,290,6,7,0,6,1,0,0
Ambler 3,,0,0,3,3,1421,0.82,2,2,UNITED STATES SENATOR,,1,9,MARTY SELKER,C,34,CON,1165,1,15,0,869,0,8,0,290,1,7,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,1163,758,28,0,869,542,18,0,288,213,10,0,6,3,0,0
Ambler 3,,0,0,3,3,1421,0.82,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,1163,337,28,0,869,279,18,0,288,55,10,0,6,3,0,0
Ambler 3,,0,0,3,3,1421,0.82,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,1163,19,28,0,869,14,18,0,288,5,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,1163,12,28,0,869,11,18,0,288,1,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,1163,2,28,0,869,1,18,0,288,1,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,1163,5,28,0,869,3,18,0,288,2,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,1163,763,31,0,869,543,21,0,288,217,10,0,6,3,0,0
Ambler 3,,0,0,3,3,1421,0.82,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,1163,331,31,0,869,281,21,0,288,47,10,0,6,3,0,0
Ambler 3,,0,0,3,3,1421,0.82,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,1163,17,31,0,869,11,21,0,288,6,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,1163,5,31,0,869,2,21,0,288,3,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,4,4,AUDITOR GENERAL,,1,20,BOB GOODRICH,C,47,CON,1163,14,31,0,869,9,21,0,288,5,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,5,5,STATE TREASURER,,1,21,ERIN MCCLELLAND,C,49,DEM,1163,757,33,0,869,538,23,0,288,216,10,0,6,3,0,0
Ambler 3,,0,0,3,3,1421,0.82,5,5,STATE TREASURER,,1,22,STACY GARRITY,C,50,REP,1163,340,33,0,869,287,23,0,288,50,10,0,6,3,0,0
Ambler 3,,0,0,3,3,1421,0.82,5,5,STATE TREASURER,,1,23,NICKOLAS CIESIELSKI,C,51,LIB,1163,18,33,0,869,14,23,0,288,4,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,5,5,STATE TREASURER,,1,24,TROY BOWMAN,C,52,CON,1163,4,33,0,869,2,23,0,288,2,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,5,5,STATE TREASURER,,1,25,CHRIS FOSTER,C,53,FOR,1163,9,33,0,869,4,23,0,288,5,10,0,6,0,0,0
Ambler 3,,0,0,3,3,1421,0.82,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,28,MADELEINE DEAN,C,58,DEM,1165,805,49,0,869,577,37,0,290,227,9,0,6,1,3,0
Ambler 3,,0,0,3,3,1421,0.82,7,7,REPRESENTATIVE IN CONGRESS-4TH CONGRESSIONAL DISTRICT,,1,29,DAVID WINKLER,C,59,REP,1165,308,49,0,869,252,37,0,290,54,9,0,6,2,3,0
Ambler 3,,0,0,3,3,1421,0.82,21,21,REPRESENTATIVE IN THE GENERAL ASSEMBLY-151ST LEGISLATIVE DISTRICT,,1,53,MELISSA CERRATO,C,97,DEM,1163,788,55,0,869,562,42,0,288,225,10,0,6,1,3,0
Ambler 3,,0,0,3,3,1421,0.82,21,21,REPRESENTATIVE IN THE GENERAL ASSEMBLY-151ST LEGISLATIVE DISTRICT,,1,54,ALLEN ARTHUR ANDERSON,C,98,REP,1163,318,55,0,869,263,42,0,288,53,10,0,6,2,3,0
Bridgeport 1,,0,0,4,4,873,0.74,1,1,PRESIDENTIAL ELECTORS,,1,1,KAMALA D HARRIS,C,1,DEM,646,416,0,1,482,294,0,0,159,118,0,1,5,4,0,0
Bridgeport 1,,0,0,4,4,873,0.74,1,1,PRESIDENTIAL ELECTORS,,1,2,DONALD J TRUMP,C,2,REP,646,216,0,1,482,176,0,0,159,39,0,1,5,1,0,0
Bridgeport 1,,0,0,4,4,873,0.74,1,1,PRESIDENTIAL ELECTORS,,1,3,CHASE OLIVER,C,3,LIB,646,8,0,1,482,8,0,0,159,0,0,1,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,1,1,PRESIDENTIAL ELECTORS,,1,4,JILL STEIN ,C,4,GRE,646,2,0,1,482,2,0,0,159,0,0,1,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,2,2,UNITED STATES SENATOR,,1,5,ROBERT P CASEY JR,C,30,DEM,646,417,5,0,482,299,5,0,159,114,0,0,5,4,0,0
Bridgeport 1,,0,0,4,4,873,0.74,2,2,UNITED STATES SENATOR,,1,6,DAVE MCCORMICK,C,31,REP,646,197,5,0,482,158,5,0,159,38,0,0,5,1,0,0
Bridgeport 1,,0,0,4,4,873,0.74,2,2,UNITED STATES SENATOR,,1,7,JOHN C THOMAS,C,32,LIB,646,11,5,0,482,6,5,0,159,5,0,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,2,2,UNITED STATES SENATOR,,1,8,LEILA HAZOU,C,33,GRE,646,12,5,0,482,11,5,0,159,1,0,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,2,2,UNITED STATES SENATOR,,1,9,MARTY SELKER,C,34,CON,646,3,5,0,482,3,5,0,159,0,0,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,645,389,15,0,482,271,13,0,158,114,2,0,5,4,0,0
Bridgeport 1,,0,0,4,4,873,0.74,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,645,215,15,0,482,174,13,0,158,40,2,0,5,1,0,0
Bridgeport 1,,0,0,4,4,873,0.74,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,645,13,15,0,482,12,13,0,158,1,2,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,645,7,15,0,482,7,13,0,158,0,2,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,645,3,15,0,482,3,13,0,158,0,2,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,645,2,15,0,482,2,13,0,158,0,2,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,645,394,15,0,482,279,14,0,158,111,1,0,5,4,0,0
Bridgeport 1,,0,0,4,4,873,0.74,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,645,205,15,0,482,165,14,0,158,39,1,0,5,1,0,0
Bridgeport 1,,0,0,4,4,873,0.74,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,645,17,15,0,482,13,14,0,158,4,1,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,645,4,15,0,482,2,14,0,158,2,1,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,4,4,AUDITOR GENERAL,,1,20,BOB GOODRICH,C,47,CON,645,8,15,0,482,8,14,0,158,0,1,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,5,5,STATE TREASURER,,1,21,ERIN MCCLELLAND,C,49,DEM,645,387,17,0,482,273,16,0,158,110,1,0,5,4,0,0
Bridgeport 1,,0,0,4,4,873,0.74,5,5,STATE TREASURER,,1,22,STACY GARRITY,C,50,REP,645,211,17,0,482,169,16,0,158,41,1,0,5,1,0,0
Bridgeport 1,,0,0,4,4,873,0.74,5,5,STATE TREASURER,,1,23,NICKOLAS CIESIELSKI,C,51,LIB,645,20,17,0,482,16,16,0,158,4,1,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,5,5,STATE TREASURER,,1,24,TROY BOWMAN,C,52,CON,645,5,17,0,482,5,16,0,158,0,1,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,5,5,STATE TREASURER,,1,25,CHRIS FOSTER,C,53,FOR,645,4,17,0,482,3,16,0,158,1,1,0,5,0,0,0
Bridgeport 1,,0,0,4,4,873,0.74,8,8,REPRESENTATIVE IN CONGRESS-5TH CONGRESSIONAL DISTRICT,,1,30,MARY GAY SCANLON,C,61,DEM,646,420,26,0,482,298,24,0,159,118,2,0,5,4,0,0
Bridgeport 1,,0,0,4,4,873,0.74,8,8,REPRESENTATIVE IN CONGRESS-5TH CONGRESSIONAL DISTRICT,,1,31,ALFEIA GOODWIN,C,62,REP,646,198,26,0,482,160,24,0,159,37,2,0,5,1,0,0
Bridgeport 1,,0,0,4,4,873,0.74,10,10,SENATOR IN THE GENERAL ASSEMBLY-17TH SENATORIAL DISTRICT,,1,33,AMANDA M CAPPELLETTI,C,66,DEM,645,407,30,0,482,288,27,0,158,115,3,0,5,4,0,0
Bridgeport 1,,0,0,4,4,873,0.74,10,10,SENATOR IN THE GENERAL ASSEMBLY-17TH SENATORIAL DISTRICT,,1,34,GREG HARRIS,C,67,REP,645,205,30,0,482,167,27,0,158,37,3,0,5,1,0,0
Bridgeport 1,,0,0,4,4,873,0.74,19,19,REPRESENTATIVE IN THE GENERAL ASSEMBLY-149TH LEGISLATIVE DISTRICT,,1,50,TIM BRIGGS,C,92,DEM,645,495,122,0,482,358,103,0,158,133,18,0,5,4,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,1,1,PRESIDENTIAL ELECTORS,,1,1,KAMALA D HARRIS,C,1,DEM,881,488,2,1,674,336,2,1,201,148,0,0,6,4,0,0
Bridgeport 2,,0,0,5,5,1118,0.79,1,1,PRESIDENTIAL ELECTORS,,1,2,DONALD J TRUMP,C,2,REP,881,381,2,1,674,327,2,1,201,52,0,0,6,2,0,0
Bridgeport 2,,0,0,5,5,1118,0.79,1,1,PRESIDENTIAL ELECTORS,,1,3,CHASE OLIVER,C,3,LIB,881,1,2,1,674,1,2,1,201,0,0,0,6,0,0,0
Bridgeport 2,,0,0,5,5,1118,0.79,1,1,PRESIDENTIAL ELECTORS,,1,4,JILL STEIN ,C,4,GRE,881,3,2,1,674,3,2,1,201,0,0,0,6,0,0,0
Bridgeport 2,,0,0,5,5,1118,0.79,2,2,UNITED STATES SENATOR,,1,5,ROBERT P CASEY JR,C,30,DEM,881,487,12,0,674,334,10,0,201,149,1,0,6,4,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,2,2,UNITED STATES SENATOR,,1,6,DAVE MCCORMICK,C,31,REP,881,356,12,0,674,306,10,0,201,49,1,0,6,1,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,2,2,UNITED STATES SENATOR,,1,7,JOHN C THOMAS,C,32,LIB,881,14,12,0,674,12,10,0,201,2,1,0,6,0,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,2,2,UNITED STATES SENATOR,,1,8,LEILA HAZOU,C,33,GRE,881,8,12,0,674,8,10,0,201,0,1,0,6,0,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,2,2,UNITED STATES SENATOR,,1,9,MARTY SELKER,C,34,CON,881,2,12,0,674,2,10,0,201,0,1,0,6,0,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,3,3,ATTORNEY GENERAL,,1,10,EUGENE DEPASQUALE,C,36,DEM,877,439,23,0,674,299,21,0,197,136,1,0,6,4,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,3,3,ATTORNEY GENERAL,,1,11,DAVE SUNDAY,C,37,REP,877,393,23,0,674,332,21,0,197,60,1,0,6,1,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,3,3,ATTORNEY GENERAL,,1,12,ROBERT COWBURN,C,38,LIB,877,10,23,0,674,10,21,0,197,0,1,0,6,0,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,3,3,ATTORNEY GENERAL,,1,13,RICHARD L WEISS,C,39,GRE,877,8,23,0,674,8,21,0,197,0,1,0,6,0,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,3,3,ATTORNEY GENERAL,,1,14,JUSTIN L MAGILL,C,40,CON,877,3,23,0,674,3,21,0,197,0,1,0,6,0,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,3,3,ATTORNEY GENERAL,,1,15,ERIC L SETTLE,C,41,FOR,877,1,23,0,674,1,21,0,197,0,1,0,6,0,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,4,4,AUDITOR GENERAL,,1,16,MALCOLM KENYATTA,C,43,DEM,877,443,33,1,674,301,30,0,197,138,2,1,6,4,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,4,4,AUDITOR GENERAL,,1,17,TIM DEFOOR,C,44,REP,877,374,33,1,674,317,30,0,197,56,2,1,6,1,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,4,4,AUDITOR GENERAL,,1,18,REECE SMITH,C,45,LIB,877,15,33,1,674,15,30,0,197,0,2,1,6,0,1,0
Bridgeport 2,,0,0,5,5,1118,0.79,4,4,AUDITOR GENERAL,,1,19,ERIC K ANTON,C,46,ASP,877,5,33,1,674,5,30,0,197,0,2,1,6,0,1,0
